,symbol,name,engname,tradetype,lasttrade,prevclose,open,high,low,volume,amount,ticktime,buy,sell,pricechange,changepercent
2311,08172,拉近网娱,LAJIN ENT,EQTY,0.043,0.043,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.043,0.047,0.000,0.0000000
2312,08173,客思控股,HEPHAESTUS HLDG,EQTY,0.300,0.300,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.203,0.375,0.000,0.0000000
2313,08176,超人智能,SUPERROBOTICS,EQTY,0.310,0.310,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.270,0.350,0.000,0.0000000
2314,08178,中国信息科技,CHINA INFO TECH,EQTY,1.110,1.100,1.120,1.140,1.100,110000,122680,2024-06-13 16:08:12,1.110,1.330,0.010,0.9090909
2315,08179,百利达集团控股,PALINDA GROUP,EQTY,0.114,0.114,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.100,0.117,0.000,0.0000000
2316,08181,时时服务,SHISHI SERVICES,EQTY,0.066,0.067,0.067,0.067,0.067,400000,26800,2024-06-13 16:08:12,0.061,0.066,-0.001,-1.4925373
2317,08186,曼妠,ALMANA,EQTY,1.760,1.760,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,1.220,1.760,0.000,0.0000000
2318,08187,积木集团,JIMU GROUP,EQTY,0.435,0.480,0.460,0.460,0.450,1560000,702050,2024-06-13 16:08:12,0.410,0.440,-0.045,-9.3750000
2319,08188,骏杰集团控股,GME GROUP,EQTY,0.265,0.260,0.250,0.265,0.248,812000,204636,2024-06-13 16:08:12,0.255,0.265,0.005,1.9230769
2320,08189,泰达生物,TEDA BIOMEDICAL,EQTY,0.076,0.076,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.069,0.081,0.000,0.0000000
2321,08191,鸿伟亚洲,HONG WEI ASIA,EQTY,0.195,0.195,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.193,0.209,0.000,0.0000000
2322,08193,亚太金融投资,ASIAPAC FIN INV,EQTY,0.061,0.061,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.050,0.070,0.000,0.0000000
2323,08195,乐亚国际,LEGENDARY EDU,EQTY,1.880,1.850,1.840,1.880,1.840,692000,1286000,2024-06-13 16:08:12,1.880,1.890,0.030,1.6216216
2324,08196,福田股份,FUTIAN HOLDINGS,EQTY,0.255,0.260,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.235,0.255,-0.005,-1.9230769
2325,08198,加幂科技,CRYPTO FLOW,EQTY,0.208,0.208,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.208,0.300,0.000,0.0000000
2326,08200,修身堂,SAU SAN TONG,EQTY,0.670,0.740,0.680,0.680,0.680,28000,18840,2024-06-13 16:08:12,0.660,0.670,-0.070,-9.4594595
2327,08201,宝联控股,PPS INT'L,EQTY,0.069,0.065,0.069,0.069,0.069,60000,4140,2024-06-13 16:08:12,0.064,0.069,0.004,6.1538462
2328,08203,凯顺控股,KAISUN HOLDINGS,EQTY,0.380,0.380,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.355,0.400,0.000,0.0000000
2329,08205,交大慧谷,JIAODA WITHUB,EQTY,0.135,0.116,0.135,0.135,0.135,4000,540,2024-06-13 16:08:12,0.119,0.000,0.019,16.3793103
2330,08206,神通机器人教育,S ROBOT EDU,EQTY,0.018,0.018,0.018,0.018,0.015,4000,69,2024-06-13 16:08:12,0.016,0.018,0.000,0.0000000
2331,08208,WMCH GLOBAL,WMCH GLOBAL,EQTY,0.053,0.053,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.044,0.054,0.000,0.0000000
2332,08210,衍汇亚洲,DLC ASIA,EQTY,0.058,0.059,0.057,0.057,0.057,90000,5130,2024-06-13 16:08:12,0.056,0.059,-0.001,-1.6949153
2333,08211,浙江永安,ZHEJIANG YONGAN,EQTY,0.028,0.028,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.025,0.029,0.000,0.0000000
2334,08213,荣晖控股,STARGLORY HLDGS,EQTY,0.510,0.455,0.510,0.510,0.510,10000,5100,2024-06-13 16:08:12,0.455,0.650,0.055,12.0879121
2335,08215,FIRST CREDIT,FIRST CREDIT,EQTY,0.108,0.108,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.000,0.000,0.000,0.0000000
2336,08217,万民好物,WMHW,EQTY,0.083,0.080,0.073,0.083,0.073,36250,2827,2024-06-13 16:08:12,0.083,0.089,0.003,3.7500000
2337,08218,毅高国际控股,ECHO INT HOLD,EQTY,0.160,0.160,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.169,0.160,0.000,0.0000000
2338,08219,恒伟集团控股,HANVEY GROUP,EQTY,0.246,0.246,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.220,0.250,0.000,0.0000000
2339,08220,比高集团,BINGO GROUP,EQTY,1.200,1.180,1.200,1.200,1.200,10000,12000,2024-06-13 16:08:12,1.150,1.260,0.020,1.6949153
2340,08221,高裕金融,GAOYU FINANCE,EQTY,0.025,0.025,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.021,0.026,0.000,0.0000000
2341,08222,壹照明,E LIGHTING,EQTY,0.040,0.042,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.036,0.040,-0.002,-4.7619048
2342,08223,紫元元,ZYY,EQTY,1.340,1.430,1.590,1.590,1.330,132000,181680,2024-06-13 16:08:12,1.260,1.330,-0.090,-6.2937063
2343,08225,中国医疗集团,C HEALTH GP,EQTY,0.100,0.100,0.100,0.100,0.100,460000,46000,2024-06-13 16:08:12,0.095,0.100,0.000,0.0000000
2344,08226,树熊金融集团,KOALA FIN GP,EQTY,0.118,0.119,0.113,0.118,0.113,30000,3440,2024-06-13 16:08:12,0.114,0.118,-0.001,-0.8403361
2345,08227,海天天线,HAITIAN ANTENNA,EQTY,0.330,0.320,0.310,0.355,0.310,146000,46585,2024-06-13 16:08:12,0.330,0.335,0.010,3.1250000
2346,08229,未来数据集团,FUTURE DATA,EQTY,0.495,0.495,0.495,0.500,0.495,685000,339200,2024-06-13 16:08:12,0.450,0.500,0.000,0.0000000
2347,08232,CLASSIFIED GP,CLASSIFIED GP,EQTY,0.335,0.335,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.222,0.385,0.000,0.0000000
2348,08237,华星控股,LINK HOLDINGS,EQTY,0.024,0.024,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.021,0.024,0.000,0.0000000
2349,08238,惠陶集团,WINTO GROUP,EQTY,0.061,0.066,0.060,0.063,0.060,1560000,95776,2024-06-13 16:08:12,0.061,0.063,-0.005,-7.5757576
2350,08239,首都金融控股,CAPITAL FIN,EQTY,0.590,0.590,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.475,0.630,0.000,0.0000000
2351,08241,英记茶庄集团,YING KEE TEA,EQTY,0.176,0.176,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.160,0.176,0.000,0.0000000
2352,08245,善裕集团控股,SHANYU GROUP,EQTY,0.027,0.031,0.027,0.027,0.027,210000,5670,2024-06-13 16:08:12,0.026,0.027,-0.004,-12.9032258
2353,08246,中华燃气,ZHONGHUA GAS,EQTY,0.190,0.190,0.190,0.190,0.190,80000,15200,2024-06-13 16:08:12,0.182,0.190,0.000,0.0000000
2354,08247,中生北控生物科技,BIOSINO BIO-TEC,EQTY,0.700,0.700,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.580,0.830,0.000,0.0000000
2355,08249,瑞远智控,RUIYUAN IC TECH,EQTY,0.093,0.094,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.074,0.093,-0.001,-1.0638298
2356,08250,丝路能源,SILK RD ENERGY,EQTY,0.198,0.199,0.199,0.199,0.199,10000,1990,2024-06-13 16:08:12,0.185,0.198,-0.001,-0.5025126
2357,08257,靖洋集团,GENES TECH,EQTY,0.065,0.069,0.061,0.065,0.061,160000,10200,2024-06-13 16:08:12,0.065,0.069,-0.004,-5.7971014
2358,08262,宏强控股,SUPER STRONG,EQTY,0.039,0.038,0.038,0.040,0.038,30000,1180,2024-06-13 16:08:12,0.037,0.039,0.001,2.6315789
2359,08267,蓝港互动,LINEKONG,EQTY,0.390,0.400,0.395,0.395,0.390,22000,8640,2024-06-13 16:08:12,0.390,0.410,-0.010,-2.5000000
2360,08268,智城发展控股,SMART CITY DEV,EQTY,0.325,0.325,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.285,0.325,0.000,0.0000000
2361,08269,富誉控股,WEALTH GLORY,EQTY,0.037,0.037,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.036,0.045,0.000,0.0000000
2362,08270,中国煤层气,CHINA CBM,EQTY,0.600,0.600,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.375,0.690,0.000,0.0000000
2363,08271,环球数码创意,GDC,EQTY,0.078,0.076,0.071,0.078,0.071,8000,610,2024-06-13 16:08:12,0.078,0.085,0.002,2.6315789
2364,08275,中国新消费集团,CHINA NEW CONS,EQTY,0.151,0.145,0.144,0.156,0.143,4663000,706439,2024-06-13 16:08:12,0.144,0.151,0.006,4.1379310
2365,08277,骏东控股,STEEDORIENTAL,EQTY,0.480,0.495,0.530,0.550,0.445,546000,266360,2024-06-13 16:08:12,0.445,0.480,-0.015,-3.0303030
2366,08279,亚博科技控股,AGTECH HOLDINGS,EQTY,0.193,0.200,0.200,0.205,0.193,716000,142504,2024-06-13 16:08:12,0.193,0.199,-0.007,-3.5000000
2367,08280,中国数字视频,CDV HOLDINGS,EQTY,0.034,0.034,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.029,0.035,0.000,0.0000000
2368,08281,中国金典集团,CH GOLD CLASSIC,EQTY,0.126,0.126,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.111,0.126,0.000,0.0000000
2369,08282,智傲控股,GAMEONE,EQTY,0.560,0.560,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.460,0.640,0.000,0.0000000
2370,08283,中食民安,ZHONGSHI MINAN,EQTY,0.062,0.059,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.062,0.065,0.003,5.0847458
2371,08285,森浩集团,SLING GROUP,EQTY,0.027,0.027,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.024,0.027,0.000,0.0000000
2372,08286,长城微光,CCOE,EQTY,0.070,0.070,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.063,0.090,0.000,0.0000000
2373,08290,亚势备份,AHSAY BACKUP,EQTY,0.023,0.023,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.019,0.024,0.000,0.0000000
2374,08291,万成金属包装,WAN CHENG METAL,EQTY,0.100,0.100,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.085,0.000,0.000,0.0000000
2375,08292,盛良物流,WORLDGATEGLOBAL,EQTY,0.062,0.062,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.059,0.066,0.000,0.0000000
2376,08293,星亚控股,SINGASIA HLDG,EQTY,0.128,0.151,0.124,0.128,0.120,306200,37130,2024-06-13 16:08:12,0.120,0.140,-0.023,-15.2317881
2377,08295,金慧科技,KINGWISOFT TECH,EQTY,0.053,0.053,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.050,0.053,0.000,0.0000000
2378,08296,中国生命集团,SINO-LIFE GROUP,EQTY,0.080,0.082,0.080,0.080,0.078,60000,4760,2024-06-13 16:08:12,0.080,0.086,-0.002,-2.4390244
2379,08297,海纳星空科技,OCEAN STAR TECH,EQTY,0.114,0.116,0.120,0.129,0.114,9060000,1077470,2024-06-13 16:08:15,0.116,0.124,-0.002,-1.7241379
2380,08299,大唐潼金,GRAND T G GOLD,EQTY,0.163,0.164,0.163,0.168,0.156,51072000,8170848,2024-06-13 16:08:12,0.161,0.163,-0.001,-0.6097561
2381,08300,今米房集团,JIN MI FANG GP,EQTY,0.145,0.140,0.122,0.145,0.122,40000,5340,2024-06-13 16:08:15,0.125,0.145,0.005,3.5714286
2382,08305,洢人壹方控股,ALLUREFEM HLDG,EQTY,0.052,0.057,0.056,0.057,0.047,3540000,175920,2024-06-13 16:08:12,0.052,0.056,-0.005,-8.7719298
2383,08307,密迪斯肌,MEDICSKIN,EQTY,0.200,0.207,0.208,0.208,0.208,16000,3328,2024-06-13 16:08:12,0.117,0.200,-0.007,-3.3816425
2384,08308,古兜控股,GUDOU HLDGS,EQTY,0.190,0.190,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.151,0.190,0.000,0.0000000
2385,08309,万成环球控股,MANSHING GLOBAL,EQTY,0.057,0.057,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.054,0.061,0.000,0.0000000
2386,08310,大丰港,DAFENG PORT,EQTY,0.330,0.340,0.340,0.340,0.330,60000,20300,2024-06-13 16:08:15,0.330,0.345,-0.010,-2.9411765
2387,08311,圆美光电,PERFECT OPT,EQTY,0.043,0.052,0.044,0.046,0.043,460000,20480,2024-06-13 16:08:12,0.042,0.043,-0.009,-17.3076923
2388,08313,杰地集团,ZACD,EQTY,0.023,0.023,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.022,0.025,0.000,0.0000000
2389,08315,长城汇理,GREATWALLE INC,EQTY,0.180,0.180,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.000,0.180,0.000,0.0000000
2390,08316,中国红包,CHINA HONGBAO,EQTY,0.170,0.168,0.169,0.173,0.161,708000,119302,2024-06-13 16:08:15,0.166,0.170,0.002,1.1904762
2391,08317,财华社集团,FINET GROUP,EQTY,0.099,0.099,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.092,0.110,0.000,0.0000000
2392,08319,思博系统,EXPERT SYS,EQTY,0.114,0.114,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.107,0.116,0.000,0.0000000
2393,08320,沛然环保,AEC GROUP,EQTY,0.080,0.075,0.072,0.081,0.071,640000,49740,2024-06-13 16:08:15,0.073,0.081,0.005,6.6666667
2394,08321,泰锦控股,TAI KAM HLDGS,EQTY,0.215,0.219,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.000,0.215,-0.004,-1.8264840
2395,08325,中国支付通,CHINA SMARTPAY,EQTY,0.036,0.036,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.031,0.036,0.000,0.0000000
2396,08326,同景新能源,TK NEW ENERGY,EQTY,0.159,0.159,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.140,0.159,0.000,0.0000000
2397,08328,信义储电,XY ELEC STORAGE,EQTY,1.580,1.580,1.530,1.580,1.500,21382,32692,2024-06-13 16:08:15,1.510,1.640,0.000,0.0000000
2398,08329,海王英特龙,NEP INTERLONG,EQTY,0.158,0.160,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.150,0.158,-0.002,-1.2500000
2399,08331,倍搏集团,P.B. GROUP,EQTY,0.120,0.120,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.105,0.131,0.000,0.0000000
2400,08333,阿仕特朗金融,ASTRUM FIN,EQTY,0.500,0.500,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.000,0.550,0.000,0.0000000
2401,08337,直通电讯,DIRECTEL,EQTY,0.091,0.091,0.090,0.091,0.090,40000,3630,2024-06-13 16:08:12,0.075,0.114,0.000,0.0000000
2402,08340,紫荆国际金融,ZIJING INTL FIN,EQTY,0.186,0.193,0.191,0.200,0.185,710000,135100,2024-06-13 16:08:15,0.186,0.195,-0.007,-3.6269430
2403,08341,艾硕控股,AESO HOLDING,EQTY,0.147,0.147,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.132,0.171,0.000,0.0000000
2404,08347,F8企业,F8 ENT,EQTY,0.076,0.077,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.070,0.076,-0.001,-1.2987013
2405,08348,滨海泰达物流,BINHAI TEDA,EQTY,0.315,0.315,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.290,0.315,0.000,0.0000000
2406,08349,硅鑫集团,GUIXIN GROUP,EQTY,0.670,0.680,0.650,0.670,0.650,80000,52700,2024-06-13 16:08:15,0.670,0.700,-0.010,-1.4705882
2407,08350,立桥证券控股,WELL LINK SEC,EQTY,0.179,0.179,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.172,0.183,0.000,0.0000000
2408,08353,安科系统,ANACLE,EQTY,0.385,0.390,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.285,0.385,-0.005,-1.2820513
2409,08356,中国新华电视,CNC HOLDINGS,EQTY,0.011,0.011,0.010,0.011,0.010,1450000,15120,2024-06-13 16:08:15,0.010,0.011,0.000,0.0000000
2410,08357,REPUBLIC HC,REPUBLIC HC,EQTY,0.112,0.112,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.088,0.127,0.000,0.0000000
2411,08360,利骏集团香港,AL GROUP,EQTY,0.760,0.770,0.740,0.790,0.740,114000,87420,2024-06-13 16:08:12,0.750,0.780,-0.010,-1.2987013
2412,08362,运兴泰集团,WINNING TOWER,EQTY,0.055,0.054,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.055,0.057,0.001,1.8518519
2413,08363,SDM教育,SDM EDUCATION,EQTY,0.178,0.178,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.157,0.180,0.000,0.0000000
2414,08365,亦辰集团,HATCHER GROUP,EQTY,0.590,0.590,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.560,0.610,0.000,0.0000000
2415,08366,浙江联合投资,ZJ UNITED INV,EQTY,0.013,0.013,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.012,0.014,0.000,0.0000000
2416,08367,倩碧控股,SIMPLICITY HLDG,EQTY,0.087,0.088,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.082,0.087,-0.001,-1.1363636
2417,08368,中国创意控股,CREATIVE CHINA,EQTY,0.900,0.890,0.900,0.900,0.890,60000,53900,2024-06-13 16:08:15,0.830,0.900,0.010,1.1235955
2418,08370,智昇集团控股,ZHI SHENG GP,EQTY,0.415,0.415,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.000,0.460,0.000,0.0000000
2419,08371,尝高美集团,TASTEGOURMET GP,EQTY,1.580,1.580,1.580,1.580,1.580,24000,37920,2024-06-13 16:08:15,1.500,1.600,0.000,0.0000000
2420,08372,君百延集团,GBG HOLDINGS,EQTY,0.108,0.106,0.108,0.108,0.108,100000,10800,2024-06-13 16:08:15,0.107,0.120,0.002,1.8867925
2421,08373,靛蓝星,INDIGO STAR,EQTY,0.070,0.070,0.069,0.074,0.069,1085000,75755,2024-06-13 16:08:15,0.068,0.070,0.000,0.0000000
2422,08375,弘浩国际控股,VERTICAL INT'L,EQTY,0.144,0.144,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.134,0.145,0.000,0.0000000
2423,08377,维港育马,HARBOUR EQUINE,EQTY,0.160,0.160,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.110,0.160,0.000,0.0000000
2424,08379,懒猪科技,PRIME INTEL,EQTY,0.117,0.117,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.117,0.123,0.000,0.0000000
2425,08383,东骏控股,LINOCRAFT HLDGS,EQTY,0.056,0.056,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.056,0.065,0.000,0.0000000
2426,08385,万里印刷,PROSPEROUSPRINT,EQTY,0.140,0.140,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.125,0.150,0.000,0.0000000
2427,08391,基石科技控股,CORNERSTONE TEC,EQTY,0.510,0.530,0.510,0.530,0.510,272000,139520,2024-06-13 16:08:12,0.510,0.520,-0.020,-3.7735849
2428,08392,舍图控股,SATU HOLDINGS,EQTY,0.034,0.034,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.034,0.036,0.000,0.0000000
2429,08395,齐家控股,QI-HOUSE,EQTY,0.700,0.700,0.000,0.000,0.000,0,0,2024-06-13 16:08:12,0.600,0.800,0.000,0.0000000
2430,08400,亚洲先锋娱乐,ASIA PIONEER,EQTY,0.041,0.041,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.040,0.044,0.000,0.0000000
2431,08401,源想集团,STREAM IDEAS,EQTY,0.159,0.159,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.150,0.159,0.000,0.0000000
2432,08402,高原之宝,PLATEAU TL,EQTY,0.190,0.189,0.175,0.190,0.170,1345000,237820,2024-06-13 16:08:15,0.190,0.196,0.001,0.5291005
2433,08403,天平道合,DOWWAY,EQTY,0.870,0.880,0.870,0.870,0.870,180000,156600,2024-06-13 16:08:15,0.800,0.880,-0.010,-1.1363636
2434,08405,恒智控股,HANG CHI HLDG,EQTY,0.650,0.650,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.630,0.680,0.000,0.0000000
2435,08406,中国口腔产业,CHINA ORAL IND,EQTY,0.043,0.048,0.047,0.047,0.043,2290000,102570,2024-06-13 16:08:15,0.042,0.049,-0.005,-10.4166667
2436,08411,K W NELSON GP,K W NELSON GP,EQTY,0.041,0.041,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.041,0.052,0.000,0.0000000
2437,08412,新爱德集团,NEW AMANTE,EQTY,0.500,0.500,0.000,0.000,0.000,5500,2585,2024-06-13 16:08:15,0.500,0.520,0.000,0.0000000
2438,08413,亚洲富思,ASIA GROCERY,EQTY,0.135,0.138,0.138,0.138,0.135,440000,60030,2024-06-13 16:08:15,0.135,0.143,-0.003,-2.1739130
2439,08416,HM INTL HLDGS,HM INTL HLDGS,EQTY,0.140,0.140,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.139,0.148,0.000,0.0000000
2440,08417,大地教育,DADI EDU,EQTY,0.017,0.017,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.017,0.020,0.000,0.0000000
2441,08418,傲迪玛汽车,OPTIMA AUTO,EQTY,0.790,0.790,0.780,0.790,0.780,118000,92420,2024-06-13 16:08:15,0.770,0.800,0.000,0.0000000
2442,08419,AV策划推广,AV PROMOTIONS,EQTY,0.075,0.082,0.074,0.075,0.073,45000,3330,2024-06-13 16:08:15,0.074,0.089,-0.007,-8.5365854
2443,08420,NEXION TECH,NEXION TECH,EQTY,0.020,0.019,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.020,0.023,0.001,5.2631579
2444,08422,WT集团,WT GROUP,EQTY,0.096,0.096,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.081,0.100,0.000,0.0000000
2445,08423,潪澔发展控股,CHI HO DEV,EQTY,0.058,0.057,0.059,0.059,0.057,750000,43450,2024-06-13 16:08:15,0.057,0.061,0.001,1.7543860
2446,08425,兴铭控股,HING MING HLDGS,EQTY,0.064,0.064,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.060,0.065,0.000,0.0000000
2447,08426,雅居投资控股,MODERN LIVING,EQTY,0.344,0.344,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.350,0.410,0.000,0.0000000
2448,08427,瑞强集团,SK TARGET,EQTY,0.075,0.075,0.000,0.000,0.000,92000,6886,2024-06-13 16:08:15,0.072,0.085,0.000,0.0000000
2449,08428,国茂控股,CBK HOLDINGS,EQTY,0.345,0.375,0.370,0.370,0.320,330000,112600,2024-06-13 16:08:15,0.330,0.360,-0.030,-8.0000000
2450,08429,华美乐乐,SV VISION,EQTY,0.036,0.039,0.036,0.036,0.036,280000,10080,2024-06-13 16:08:15,0.036,0.039,-0.003,-7.6923077
2451,08430,春能控股,C&N HOLDINGS,EQTY,0.172,0.172,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.161,0.200,0.000,0.0000000
2452,08431,浩柏国际,HAO BAI INTL,EQTY,0.170,0.171,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.151,0.171,-0.001,-0.5847953
2453,08432,太平洋酒吧,BAR PACIFIC,EQTY,0.051,0.051,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.048,0.052,0.000,0.0000000
2454,08436,德宝集团控股,TAKBO GROUP,EQTY,0.239,0.239,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.225,0.239,0.000,0.0000000
2455,08437,德斯控股,RMH HOLDINGS,EQTY,0.029,0.029,0.028,0.030,0.028,11960000,346848,2024-06-13 16:08:15,0.029,0.030,0.000,0.0000000
2456,08439,新百利融资,SOMERLEY CAP,EQTY,0.385,0.385,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.360,0.460,0.000,0.0000000
2457,08445,怡康泰工程集团,NOBLE ENG GP,EQTY,0.215,0.215,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.155,0.217,0.000,0.0000000
2458,08446,耀星科技集团,BRIGHTSTAR TECH,EQTY,0.275,0.265,0.290,0.290,0.255,668000,174340,2024-06-13 16:08:15,0.260,0.275,0.010,3.7735849
2459,08447,MS CONCEPT,MS CONCEPT,EQTY,0.039,0.039,0.000,0.000,0.000,20000,820,2024-06-13 16:08:15,0.039,0.041,0.000,0.0000000
2460,08448,环球印馆,UNI PRINTSHOP,EQTY,0.070,0.076,0.069,0.070,0.069,180000,12440,2024-06-13 16:08:15,0.069,0.076,-0.006,-7.8947368
2461,08450,钜京控股,EDICO HOLDINGS,EQTY,0.047,0.047,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.044,0.047,0.000,0.0000000
2462,08451,日光控股,SUNLIGHT HLDGS,EQTY,0.109,0.117,0.121,0.121,0.100,500000,52180,2024-06-13 16:08:15,0.105,0.111,-0.008,-6.8376068
2463,08452,富银融资股份,FY FINANCIAL,EQTY,0.630,0.445,0.475,0.960,0.445,272000,160600,2024-06-13 16:08:15,0.570,0.630,0.185,41.5730337
2464,08455,礼建德集团,LAI GROUP,EQTY,0.025,0.025,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.021,0.025,0.000,0.0000000
2465,08456,民信国际控股,MANSION INTL,EQTY,0.161,0.161,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.151,0.177,0.000,0.0000000
2466,08460,基地锦标集团,BASETROPHY GP,EQTY,0.135,0.140,0.137,0.137,0.130,1567000,207338,2024-06-13 16:08:15,0.131,0.135,-0.005,-3.5714286
2467,08462,中安控股集团,OMNIBRIDGE HLDG,EQTY,0.081,0.084,0.084,0.084,0.081,140000,11490,2024-06-13 16:08:15,0.077,0.081,-0.003,-3.5714286
2468,08471,新达控股,REACH NEW HLDGS,EQTY,0.068,0.066,0.069,0.069,0.068,300000,20460,2024-06-13 16:08:15,0.067,0.069,0.002,3.0303030
2469,08472,立高控股,LAPCO HOLDINGS,EQTY,0.620,0.670,0.630,0.630,0.620,25500,15755,2024-06-13 16:08:15,0.620,0.650,-0.050,-7.4626866
2470,08473,弥明生活百货,MI MING MART,EQTY,0.119,0.115,0.116,0.119,0.116,40000,4700,2024-06-13 16:08:15,0.119,0.125,0.004,3.4782609
2471,08475,易站绿色科技,E-STATION GTECH,EQTY,0.460,0.475,0.000,0.000,0.000,3000,1020,2024-06-13 16:08:15,0.300,0.460,-0.015,-3.1578947
2472,08476,大洋环球控股,OCEAN ONE HLDG,EQTY,2.290,2.270,2.300,2.320,2.260,310000,709760,2024-06-13 16:08:15,2.260,2.300,0.020,0.8810573
2473,08480,飞霓控股,FURNIWEB,EQTY,0.207,0.207,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.189,0.207,0.000,0.0000000
2474,08481,盛龙锦秀国际,SHENGLONG INTL,EQTY,0.580,0.580,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.520,0.600,0.000,0.0000000
