序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
138,600732,爱旭股份,11.09,10.02,1.01,862266.0,938752790.0,10.71,11.09,10.01,10.01,10.08,1.14,5.4,-5.81,2.8,20270184135.0,17711756967.0,0.0,0.0,15.76,-37.13
139,002459,晶澳科技,17.9,10.02,1.63,1940576.0,3391569778.91,10.08,17.9,16.26,16.26,16.27,1.04,5.87,-33.88,1.85,59243121067.0,59176929678.0,0.0,0.0,76.7,-11.21
140,000025,特  力Ａ,18.01,10.02,1.64,168498.0,298871633.26,5.86,18.01,17.05,17.25,16.37,1.4,4.29,53.87,4.57,7763360343.0,7073937543.0,0.0,0.0,36.03,13.41
141,600869,远东股份,6.04,10.02,0.55,1597170.0,956067837.0,3.83,6.04,5.83,5.86,5.49,1.49,7.2,-101.25,3.0,13404890586.0,13404890586.0,0.0,0.0,87.58,39.81
142,600825,新华传媒,6.04,10.02,0.55,1074427.0,637234033.0,10.2,6.04,5.48,5.49,5.49,0.95,10.28,106.62,2.53,6311122614.0,6311122614.0,0.0,0.0,65.48,35.43
143,603801,志邦家居,13.51,10.02,1.23,279895.0,369656270.0,10.26,13.51,12.25,12.25,12.28,2.09,6.44,19.82,1.87,5897193534.0,5868067716.0,0.0,0.0,24.63,-15.93
144,603016,新宏泰,36.03,10.02,3.28,85109.0,300271401.0,7.42,36.03,33.6,34.0,32.75,0.96,5.74,70.92,6.56,5338204800.0,5338204800.0,0.0,0.0,155.53,65.12
145,603028,赛福天,7.25,10.02,0.66,147512.0,104172453.0,9.71,7.25,6.61,6.63,6.59,2.29,5.14,-83.25,2.96,2081040000.0,2081040000.0,0.0,0.0,42.16,-34.8
146,300014,亿纬锂能,49.44,10.01,4.5,1115158.0,5420021698.91,12.66,51.59,45.9,45.9,44.94,1.77,5.99,23.79,2.76,101140470812.0,92029328898.0,-0.02,-0.12,30.66,18.56
147,002313,日海智能,8.46,10.01,0.77,262124.0,215454256.56,9.88,8.46,7.7,7.8,7.69,1.96,7.0,-41.66,19.63,3167424000.0,3167391641.0,0.0,0.0,31.78,-25.66
148,002633,申科股份,9.67,10.01,0.88,18533.0,17921411.0,0.0,9.67,9.67,9.67,8.79,0.26,1.24,109.3,3.46,1450500000.0,1443646388.0,0.0,0.0,43.26,-17.28
149,002248,华东数控,9.67,10.01,0.88,957190.0,913386882.7,7.05,9.67,9.05,9.23,8.79,2.54,31.13,242.84,41.63,2973482452.0,2973482452.0,0.0,0.0,55.47,18.65
150,603095,越剑智能,21.43,10.01,1.95,190233.0,396558301.0,9.03,21.43,19.67,20.36,19.48,2.03,10.29,41.1,1.63,3960264000.0,3960264000.0,0.0,0.0,60.04,36.76
151,600520,文一科技,48.14,10.01,4.38,123486.0,593988312.0,2.38,48.14,47.1,48.14,43.76,0.45,7.79,320.17,20.36,7626820200.0,7626820200.0,0.0,0.0,184.01,88.12
152,001696,宗申动力,24.95,10.01,2.27,2058810.0,4994282925.04,12.13,24.95,22.2,22.22,22.68,0.96,23.1,50.67,5.94,28568421654.0,22238926139.0,0.0,0.0,151.01,291.07
153,002805,丰元股份,12.97,10.01,1.18,141501.0,181872947.94,9.92,12.97,11.8,11.9,11.79,0.81,5.08,-22.5,1.82,3632410729.0,3616234674.0,0.0,0.0,44.27,-18.84
154,002229,鸿博股份,15.28,10.01,1.39,1656766.0,2432920414.3,7.49,15.28,14.24,15.0,13.89,1.66,33.59,-95.82,5.03,7581805937.0,7535550519.0,0.0,0.0,62.55,-45.04
155,603185,弘元绿能,17.15,10.01,1.56,203149.0,341071349.0,9.94,17.15,15.6,15.6,15.59,0.72,2.99,-5.03,0.86,11645230764.0,11645230764.0,0.0,0.0,10.93,-48.44
156,001301,尚太科技,59.92,10.01,5.45,90388.0,530164294.6,9.31,59.92,54.85,55.37,54.47,1.74,5.67,20.3,2.59,15636804092.0,9552062912.0,0.0,0.0,50.93,67.28
157,002995,天地在线,21.0,10.01,1.91,269474.0,538262553.63,12.57,21.0,18.6,19.0,19.09,1.26,23.97,-83.26,3.81,3726544080.0,2360761368.0,0.0,0.0,44.33,-7.69
158,002912,中新赛克,22.43,10.0,2.04,58720.0,131068321.7,4.27,22.43,21.56,22.43,20.39,1.39,3.62,-20.28,2.51,3829967360.0,3638639707.0,0.0,0.0,45.27,-19.0
159,002992,宝明科技,55.53,10.0,5.05,51794.0,280654701.2,10.36,55.53,50.3,51.14,50.48,1.06,3.29,-108.93,13.28,10108853621.0,8729533122.0,0.0,0.0,3.79,-28.81
160,603958,哈森股份,13.53,10.0,1.23,320097.0,421447440.0,6.75,13.53,12.7,12.9,12.3,1.6,14.59,-125.24,3.75,2967940800.0,2967940800.0,0.0,0.0,31.49,49.17
161,601012,隆基绿能,20.46,10.0,1.86,4809354.0,9636191051.0,10.05,20.46,18.59,18.6,18.6,1.5,6.35,-14.79,2.43,155046803953.0,155046649562.0,0.0,0.0,49.89,-9.99
162,600811,东方集团,2.31,10.0,0.21,271324.0,62675872.0,0.0,2.31,2.31,2.31,2.1,0.15,0.74,46.06,0.5,8451700800.0,8451700800.0,0.0,0.0,122.12,16.08
163,600539,狮头股份,5.61,10.0,0.51,164472.0,90433978.0,10.98,5.61,5.05,5.1,5.1,2.01,7.15,-110.07,3.73,1290300000.0,1290300000.0,0.0,0.0,60.74,-21.76
164,600463,空港股份,15.51,10.0,1.41,80118.0,121711665.0,6.52,15.51,14.59,14.9,14.1,0.33,2.67,-43.35,4.5,4653000000.0,4653000000.0,0.0,0.0,117.84,57.3
165,600246,万通发展,10.23,10.0,0.93,1811714.0,1794588735.0,9.46,10.23,9.35,9.99,9.3,1.52,9.12,-128.46,3.66,20330917471.0,20330917471.0,0.0,0.0,63.68,57.63
166,600198,大唐电信,11.88,10.0,1.08,81322.0,96610358.0,0.0,11.88,11.88,11.88,10.8,0.1,0.92,-125.26,62.34,15486810067.0,10459802252.0,0.0,0.0,149.58,80.82
167,002865,钧达股份,59.62,10.0,5.42,128406.0,753059427.92,7.01,59.62,55.82,55.82,54.2,0.5,5.73,-40.96,3.19,13626515636.0,13370986641.0,0.0,0.0,67.71,-22.3
168,002725,跃岭股份,13.2,10.0,1.2,213885.0,278731729.93,4.83,13.2,12.62,12.93,12.0,0.44,10.09,526.84,3.49,3379200000.0,2797429074.0,0.0,0.0,67.73,18.07
169,002685,华东重机,7.59,10.0,0.69,2604701.0,1918316093.44,8.7,7.59,6.99,7.2,6.9,2.23,25.85,140.77,5.25,7648371965.0,7647352438.0,0.0,0.0,159.93,112.61
170,002667,威领股份,8.69,10.0,0.79,358643.0,299240812.37,12.41,8.69,7.71,7.71,7.9,2.09,15.19,-14.0,3.74,2106203990.0,2051581474.0,0.0,0.0,88.1,-22.89
171,002654,万润科技,13.53,10.0,1.23,149813.0,202696501.92,0.0,13.53,13.53,13.53,12.3,0.26,1.77,198.5,7.61,11436943420.0,11436131620.0,0.0,0.0,33.17,8.94
172,002514,宝馨科技,7.7,10.0,0.7,546423.0,405512957.1,10.0,7.7,7.0,7.0,7.0,0.74,9.86,-26.16,6.58,5544263833.0,4266063833.0,0.0,0.0,100.52,-12.3
173,000985,大庆华科,18.48,10.0,1.68,92621.0,166200923.26,9.94,18.48,16.81,16.81,16.8,2.08,7.14,57.72,3.91,2395737960.0,2395737960.0,0.0,0.0,61.4,14.36
174,000958,电投产融,6.6,10.0,0.6,186416.0,123034883.4,0.0,6.6,6.6,6.6,6.0,1.26,0.35,33.52,1.82,35530562232.0,35530413732.0,0.0,0.0,89.11,70.1
175,603991,至正股份,79.87,10.0,7.26,1349.0,10774463.0,0.0,79.87,79.87,79.87,72.61,0.03,0.18,-481.15,23.8,5953110290.0,5953110290.0,0.0,0.0,132.18,73.63
176,601865,福莱特,25.31,10.0,2.3,363353.0,907832047.0,7.21,25.31,23.65,23.65,23.01,0.83,1.91,19.79,2.7,59302324202.0,48090626952.0,0.0,0.0,46.72,-3.84
177,002583,海能达,19.26,9.99,1.75,1667384.0,3161963652.97,7.2,19.26,18.0,18.79,17.51,0.56,13.0,104.45,5.74,35023623978.0,24702222104.0,0.0,0.0,402.87,223.7
178,603396,金辰股份,33.46,9.99,3.04,142068.0,463205707.0,9.89,33.46,30.45,30.45,30.42,1.85,10.26,50.94,1.81,4637047676.0,4635129414.0,0.0,0.0,26.98,-38.55
179,603659,璞泰来,15.96,9.99,1.45,542727.0,843917861.0,9.58,15.96,14.57,14.57,14.51,1.26,2.54,20.66,1.85,34109159337.0,34096929253.0,0.0,0.0,28.3,-23.23
180,605081,太和水,13.32,9.99,1.21,147697.0,190968823.0,9.66,13.32,12.15,12.21,12.11,2.45,13.04,-37.78,1.17,1508450999.0,1508450999.0,0.0,0.0,-5.87,-4.03
181,000821,京山轻机,13.32,9.99,1.21,961055.0,1256697632.09,10.65,13.32,12.03,12.05,12.11,2.51,15.88,14.37,2.05,8296692043.0,8062040076.0,0.0,0.0,25.31,-15.7
182,688063,派能科技,51.52,9.99,4.68,131267.0,658380818.0,10.65,51.99,47.0,47.0,46.84,1.6,5.35,253.69,1.37,12640908508.0,12640908508.0,0.06,0.53,25.93,-31.28
183,600843,上工申贝,12.55,9.99,1.14,573252.0,709616119.0,4.82,12.55,12.0,12.5,11.41,0.54,12.22,97.4,2.73,8950239324.0,5888745262.0,0.0,0.0,99.84,121.34
184,002693,双成药业,34.02,9.99,3.09,380032.0,1272542799.57,5.88,34.02,32.2,32.98,30.93,0.72,9.24,-416.25,31.02,14107745295.0,13995218906.0,0.0,0.0,737.93,353.0
185,002802,洪汇新材,11.01,9.99,1.0,29407.0,31942792.17,8.79,11.01,10.13,10.13,10.01,0.69,1.62,37.08,3.22,2007144910.0,2003191054.0,0.0,0.0,47.79,-12.34
186,603721,中广天择,31.71,9.99,2.88,236568.0,724582607.0,9.4,31.71,29.0,29.0,28.83,1.13,18.2,-314.1,8.11,4122300000.0,4122300000.0,0.0,0.28,63.79,13.09
187,002709,天赐材料,18.72,9.99,1.7,1064576.0,1958405090.56,9.99,18.72,17.02,17.02,17.02,1.81,7.69,79.63,2.77,35920388219.0,25927500868.0,0.0,0.0,25.3,-24.46
188,603268,松发股份,27.97,9.99,2.54,1239.0,3464924.0,0.0,27.97,27.97,27.97,25.43,1.69,0.1,-43.19,233.1,3473001336.0,3473001336.0,0.0,0.0,141.12,61.86
189,002529,海源复材,9.14,9.99,0.83,535032.0,470797957.71,14.2,9.14,7.96,8.0,8.31,1.51,20.58,-23.68,5.94,2376400000.0,2376400000.0,0.0,0.0,102.66,-27.92
190,603038,华立股份,23.57,9.99,2.14,732428.0,1668522483.0,17.59,23.57,19.8,20.99,21.43,1.4,27.26,172.2,4.67,6332719388.0,6332719388.0,0.0,0.0,262.06,166.33
191,600237,铜峰电子,7.71,9.99,0.7,1147468.0,877017055.0,4.28,7.71,7.41,7.71,7.01,1.61,18.98,58.83,2.72,4863075985.0,4660573012.0,0.0,0.0,64.39,-0.39
192,001269,欧晶科技,29.52,9.99,2.68,102002.0,293869287.34,10.06,29.52,26.82,26.84,26.84,1.9,12.16,-22.58,4.14,5679838581.0,2476708812.0,0.0,0.0,19.66,-43.5
193,603612,索通发展,14.65,9.98,1.33,381689.0,538247214.0,9.76,14.65,13.35,13.5,13.32,2.35,7.66,27.43,1.36,7923396303.0,7297230324.0,0.0,0.0,32.7,-4.81
194,601727,上海电气,6.39,9.98,0.58,10203796.0,6231300971.0,13.94,6.39,5.58,5.74,5.81,2.42,8.06,82.72,1.86,99554980098.0,80867540118.0,0.0,0.0,72.7,53.24
195,001211,双枪科技,19.17,9.98,1.74,22155.0,41242039.55,10.21,19.17,17.39,17.39,17.43,1.66,3.2,51.71,1.6,1380240000.0,1327691503.0,0.0,0.0,33.4,-20.65
196,002116,中国海诚,11.13,9.98,1.01,316093.0,338218061.05,9.58,11.13,10.16,10.16,10.12,2.46,6.96,18.24,2.16,5190638120.0,5054463661.0,0.0,0.0,32.97,10.97
197,603010,万盛股份,11.02,9.98,1.0,225940.0,244360705.0,7.98,11.02,10.22,10.38,10.02,3.02,4.66,43.17,1.65,6497156095.0,5347704647.0,0.0,0.0,26.81,3.86
198,002083,孚日股份,5.4,9.98,0.49,696205.0,363860315.06,9.57,5.4,4.93,4.94,4.91,3.94,8.9,9.42,1.03,4227525756.0,4225832856.0,0.0,0.0,32.03,12.73
199,000045,深纺织Ａ,10.58,9.98,0.96,105112.0,109760535.4,4.99,10.58,10.1,10.1,9.62,0.74,2.3,61.04,1.85,5359001162.0,4835291162.0,0.0,0.0,47.15,-9.88
200,600769,祥龙电业,10.47,9.98,0.95,280207.0,284849755.0,8.61,10.47,9.65,9.68,9.52,1.48,7.47,255.11,38.61,3926011284.0,3926011284.0,0.0,0.0,76.86,-0.48
201,002199,东晶电子,10.14,9.98,0.92,450979.0,437688416.2,11.5,10.14,9.08,9.08,9.22,0.82,18.53,-37.06,9.2,2468505561.0,2468505561.0,0.0,0.0,79.79,8.1
202,000677,恒天海龙,5.07,9.98,0.46,1181276.0,591403999.47,9.98,5.07,4.61,4.61,4.61,1.11,13.67,83.69,8.75,4380368196.0,4380368196.0,0.0,0.0,109.5,51.34
203,603656,泰禾智能,19.18,9.98,1.74,41615.0,79818337.0,0.0,19.18,19.18,19.18,17.44,1.79,2.27,134.08,2.74,3517139366.0,3517139366.0,0.0,0.0,102.96,21.39
204,002513,蓝丰生化,4.74,9.98,0.43,422410.0,193069693.76,12.06,4.74,4.22,4.27,4.31,1.87,16.01,-6.38,-25.2,1778828518.0,1250924607.0,0.0,0.0,42.34,-31.5
205,002713,东易日盛,4.63,9.98,0.42,854361.0,386095651.3,9.98,4.63,4.21,4.21,4.21,2.08,20.77,-1.8,-4.08,1942456217.0,1904614524.0,0.0,0.0,104.87,-30.06
206,600807,济南高新,4.52,9.98,0.41,899966.0,398287340.0,9.73,4.52,4.12,4.14,4.11,0.86,11.44,-67.47,20.06,3998548984.0,3557323457.0,0.0,0.0,70.57,28.77
207,000006,深振业Ａ,8.82,9.98,0.8,83195.0,73377981.18,0.0,8.82,8.82,8.82,8.02,0.09,0.62,-17.21,1.8,11906956306.0,11906888833.0,0.0,0.0,149.15,92.16
208,603985,恒润股份,12.46,9.97,1.13,182344.0,219933897.0,10.41,12.46,11.28,11.28,11.33,1.14,4.14,-85.93,1.66,5493090717.0,5493090717.0,0.0,0.0,16.23,-49.86
209,603887,城地香江,15.88,9.97,1.44,26273.0,41722096.0,0.0,15.88,15.88,15.88,14.44,0.03,0.49,-62.47,2.75,8657348209.0,8440348009.0,0.0,0.0,208.35,97.51
210,603117,万林物流,7.94,9.97,0.72,705234.0,544721719.0,9.97,7.94,7.22,7.25,7.22,1.46,11.77,146.45,4.07,4757630071.0,4757630071.0,0.0,0.0,65.42,139.88
211,603063,禾望电气,15.22,9.97,1.38,328596.0,483009241.0,10.26,15.22,13.8,13.81,13.84,1.27,7.41,21.79,1.69,6746105190.0,6746105190.0,0.0,0.0,3.12,-38.63
212,600636,国新文化,11.14,9.97,1.01,289711.0,312028943.0,9.77,11.14,10.15,10.19,10.13,1.01,6.6,-66.5,2.02,4886413974.0,4886413974.0,0.0,0.0,44.68,6.1
213,600509,天富能源,6.95,9.97,0.63,832691.0,574770995.0,5.22,6.95,6.62,6.68,6.32,1.75,6.04,14.55,1.24,9584276619.0,9584276619.0,0.0,0.0,48.19,9.45
214,002272,川润股份,12.69,9.97,1.15,1764918.0,2219738521.28,5.98,12.69,12.0,12.46,11.54,1.99,46.5,-54.36,3.85,6153092937.0,4816785786.0,0.0,0.0,160.04,86.89
215,600336,澳柯玛,9.38,9.96,0.85,894112.0,830259044.0,6.21,9.38,8.85,8.98,8.53,0.91,11.2,74.78,2.96,7485378533.0,7485378533.0,0.0,0.0,135.68,55.81
216,603106,恒银科技,11.92,9.96,1.08,1113513.0,1242274824.0,16.97,11.92,10.08,10.41,10.84,1.15,21.39,-84.64,5.05,6204598400.0,6204598400.0,0.0,0.0,186.54,37.33
217,000702,正虹科技,8.72,9.96,0.79,400851.0,346085854.88,5.17,8.72,8.31,8.4,7.93,0.86,15.03,-134.68,7.28,3022569547.0,2325053503.0,0.0,0.0,121.32,39.07
218,000056,皇庭国际,2.76,9.96,0.25,133888.0,36952963.8,0.0,2.76,2.76,2.76,2.51,0.21,1.48,-11.22,3.95,3339844867.0,2494133500.0,0.0,0.0,68.29,-25.41
219,600615,丰华股份,10.93,9.96,0.99,145395.0,156279287.0,9.26,10.93,10.01,10.01,9.94,2.36,7.75,403.63,3.21,2055064152.0,2050735872.0,0.0,0.0,29.66,-9.74
220,002743,富煌钢构,5.3,9.96,0.48,72104.0,38214855.0,0.0,5.3,5.3,5.3,4.82,0.39,1.66,30.5,0.72,2306922933.0,2303226183.0,0.0,0.0,54.97,-10.32
221,600579,克劳斯,7.4,9.96,0.67,514344.0,370123525.0,6.54,7.4,6.96,7.33,6.73,5.13,10.36,-6.4,12.26,3674034577.0,3674034577.0,0.0,0.0,55.14,1.93
222,002068,黑猫股份,7.07,9.95,0.64,419253.0,288311058.77,9.8,7.07,6.44,6.44,6.43,1.05,5.71,-47.71,1.76,5198890536.0,5193752413.0,0.0,0.0,13.3,-39.05
223,000561,烽火电子,8.84,9.95,0.8,485607.0,422578848.73,9.33,8.84,8.09,8.09,8.04,1.82,8.07,-53.85,2.91,5341771349.0,5321915904.0,0.0,0.0,52.15,5.36
224,600292,远达环保,8.73,9.95,0.79,40428.0,35293915.0,0.0,8.73,8.73,8.73,7.94,0.91,0.52,57.85,1.31,6816531450.0,6816531450.0,0.0,0.0,88.55,44.54
225,605077,华康股份,15.14,9.95,1.37,162763.0,238508030.0,11.62,15.15,13.55,13.55,13.77,4.26,5.48,18.58,1.57,4630369621.0,4496532021.0,-0.07,-0.07,13.24,-6.02
226,002094,青岛金王,6.41,9.95,0.58,2009736.0,1225097974.63,17.5,6.41,5.39,5.62,5.83,1.03,29.11,54.56,2.99,4428653289.0,4425807249.0,0.0,0.0,239.15,69.13
227,002836,新宏泽,8.51,9.95,0.77,77559.0,64638383.08,8.91,8.51,7.82,7.87,7.74,1.47,3.37,34.71,5.81,1960704000.0,1960704000.0,0.0,0.0,46.22,-1.62
228,603429,集友股份,5.97,9.94,0.54,232723.0,134846568.0,12.15,5.97,5.31,5.39,5.43,1.03,4.44,-22.64,2.42,3131178226.0,3131178226.0,0.0,0.0,64.46,-26.93
229,600730,中国高科,5.86,9.94,0.53,595173.0,340564267.0,9.76,5.86,5.34,5.35,5.33,2.87,10.15,78.95,1.93,3437804172.0,3437804172.0,0.0,0.0,45.05,3.72
230,600653,申华控股,1.88,9.94,0.17,314551.0,59135659.0,0.0,1.88,1.88,1.88,1.71,0.5,1.62,-47.0,4.91,3659194996.0,3659194996.0,0.0,0.0,57.98,1.62
231,300389,艾比森,12.72,9.94,1.15,255794.0,322185280.11,11.58,13.26,11.92,12.2,11.57,2.35,10.99,29.87,3.03,4687535121.0,2961438804.0,0.08,0.08,17.02,-25.35
232,600743,华远地产,1.66,9.93,0.15,1258184.0,205727089.0,9.93,1.66,1.51,1.52,1.51,3.99,5.36,-4.97,16.72,3894527451.0,3894527451.0,0.0,0.0,45.61,8.5
233,002769,普路通,6.64,9.93,0.6,194223.0,124554122.28,10.76,6.64,5.99,6.03,6.04,1.65,5.84,-24.32,2.09,2478831879.0,2207124380.0,0.0,0.0,36.91,-22.61
234,300087,荃银高科,9.63,9.93,0.87,1029013.0,987242789.93,16.67,10.26,8.8,8.8,8.76,1.72,11.49,-81.13,5.19,9122804762.0,8627565814.0,0.0,-0.1,62.94,16.3
235,000790,华神科技,4.43,9.93,0.4,670711.0,287125332.22,10.67,4.43,4.0,4.0,4.03,2.03,10.77,151.67,2.63,2763076783.0,2758833950.0,0.0,0.0,34.65,-12.28
236,600212,绿能慧充,8.09,9.92,0.73,1031519.0,777754836.0,13.59,8.1,7.1,7.28,7.36,1.6,20.16,2765.06,10.64,5635875953.0,4139630453.0,0.25,0.0,38.05,12.67
237,688148,芳源股份,5.21,9.92,0.47,229670.0,116679449.0,10.97,5.28,4.76,4.76,4.74,2.2,4.5,-20.08,3.52,2658001606.0,2658001606.0,-0.19,-0.38,34.28,-32.07
238,002542,中化岩土,2.89,9.89,0.26,1732773.0,493034658.06,9.13,2.89,2.65,2.68,2.63,0.94,10.82,-10.07,2.69,5219677373.0,4627611486.0,0.0,0.0,112.5,7.04
239,000536,华映科技,3.78,9.88,0.34,2277573.0,842928397.46,9.3,3.78,3.46,3.46,3.44,1.16,8.24,-9.24,6.63,10455603995.0,10444451910.0,0.0,0.0,108.84,-3.32
240,600764,中国海防,32.73,9.83,2.93,259708.0,836300727.0,7.58,32.78,30.52,31.08,29.8,1.44,3.65,154.3,2.86,23258899804.0,23258899804.0,0.0,0.15,85.02,31.87
241,300457,赢合科技,24.05,9.82,2.15,644950.0,1506688860.26,12.83,24.8,21.99,22.39,21.9,1.39,10.18,23.63,2.38,15621388010.0,15242362223.0,0.0,0.38,66.09,31.64
242,830809,安达科技,6.8,9.68,0.6,508126.0,345166392.61,16.77,7.18,6.14,6.33,6.2,1.57,15.85,-5.72,1.96,4083062795.0,2179962618.0,0.44,1.8,81.82,-4.9
243,430564,天润科技,21.1,9.67,1.86,95275.0,200203784.56,32.69,24.99,18.7,18.99,19.24,1.31,28.2,-84.15,5.12,1572562280.0,712809843.0,-0.47,-2.9,130.6,40.2
244,300675,建科院,15.94,9.63,1.4,256241.0,416213254.9,12.79,17.39,15.53,15.53,14.54,2.76,17.47,-41.11,4.07,2337867198.0,2337867198.0,0.0,0.13,47.73,5.49
245,603260,合盛硅业,64.99,9.61,5.7,184906.0,1167388662.0,9.97,65.21,59.3,60.0,59.29,2.05,1.56,39.28,2.33,76831629096.0,76831629096.0,0.0,0.15,43.18,29.15
246,833523,德瑞锂电,22.61,9.6,1.98,134120.0,316379467.4,26.32,26.0,20.57,20.6,20.63,1.88,22.11,18.19,4.52,2290423953.0,1371651861.0,0.09,1.85,102.78,87.63
247,301332,德尔玛,11.68,9.57,1.02,283338.0,323893828.17,11.63,11.97,10.73,10.9,10.66,3.12,10.7,39.67,1.92,5391050000.0,3094002800.0,0.34,0.26,37.74,-3.63
248,000820,神雾节能,3.79,9.54,0.33,366302.0,132934212.32,10.98,3.81,3.43,3.44,3.46,2.09,12.73,-106.83,31.68,2415159391.0,1090219727.0,-0.26,0.0,81.34,-3.56
249,301326,捷邦科技,69.0,9.52,6.0,79636.0,534106703.87,14.65,71.0,61.77,64.1,63.0,0.91,29.63,-440.64,3.84,4981305132.0,1854400392.0,0.03,0.03,127.57,72.89
250,301325,曼恩斯特,43.39,9.52,3.77,83696.0,356947409.04,12.04,44.97,40.2,40.2,39.62,1.81,14.46,43.36,2.12,6243502517.0,2512051033.0,0.07,0.49,18.58,-32.19
251,688560,明冠新材,15.05,9.45,1.3,160936.0,241416109.0,13.96,15.68,13.76,13.79,13.75,3.05,7.99,176.34,1.08,3029593866.0,3029593866.0,0.0,0.2,51.56,-19.17
252,873806,云星宇,18.41,9.45,1.59,412717.0,803319201.43,27.23,21.12,16.54,17.3,16.82,1.2,43.6,85.56,3.91,5536562039.0,1742752955.0,0.0,1.38,114.32,306.4
253,300873,海晨股份,20.1,9.42,1.73,143995.0,282784548.87,13.94,20.82,18.26,18.4,18.37,2.02,8.51,15.94,1.57,4635095758.0,3401717669.0,-0.2,0.25,37.95,-14.14
254,002686,亿利达,6.07,9.37,0.52,563854.0,334294755.48,9.01,6.11,5.61,5.63,5.55,2.71,10.79,55.48,2.09,3437071537.0,3172986931.0,0.17,-0.65,59.32,-10.07
255,688116,天奈科技,30.4,9.35,2.6,217991.0,653801193.0,11.65,31.5,28.26,28.26,27.8,1.73,6.33,43.02,3.93,10474705320.0,10474705320.0,0.0,-0.07,47.93,5.78
256,831641,格利尔,13.61,9.23,1.15,107079.0,149876986.03,31.94,16.19,12.21,12.25,12.46,1.23,24.38,-130.78,2.98,1052257150.0,597877705.0,-1.02,-2.65,49.4,3.11
257,688093,世华科技,21.22,9.21,1.79,82471.0,175845888.0,8.18,22.19,20.6,20.6,19.43,2.99,3.25,21.37,2.83,5573036441.0,5391217772.0,-0.14,-0.14,37.97,18.88
258,688556,高测股份,15.18,9.21,1.28,353660.0,529452026.0,14.17,15.75,13.78,13.79,13.9,1.71,6.83,15.22,2.14,8299572675.0,7857223392.0,-0.07,0.13,40.69,-35.98
259,300724,捷佳伟创,78.46,9.03,6.5,373756.0,2873552317.57,11.67,80.0,71.6,71.6,71.96,1.14,13.63,11.14,2.86,27317821171.0,21508874698.0,0.01,-0.05,55.03,7.76
260,000619,海螺新材,5.45,9.0,0.45,280661.0,150707553.52,10.6,5.5,4.97,5.01,5.0,2.66,7.8,-68.27,0.9,2404370129.0,1962000000.0,0.18,0.18,47.3,-21.24
261,603779,威龙股份,13.01,8.96,1.07,367813.0,472301344.0,8.63,13.13,12.1,12.4,11.94,1.74,11.08,228.62,7.65,4320396630.0,4320396630.0,0.08,0.23,61.01,18.7
262,300275,梅安森,13.33,8.91,1.09,382421.0,502144738.48,11.19,13.57,12.2,12.32,12.24,2.38,15.01,62.98,4.67,4056878967.0,3395075179.0,0.0,-0.15,38.85,15.81
263,835185,贝特瑞,26.05,8.9,2.13,306103.0,831346512.33,15.55,29.09,25.37,25.39,23.92,2.31,2.78,29.51,2.48,29089392529.0,28637772354.0,-0.08,0.27,51.72,15.73
264,600171,上海贝岭,42.41,8.88,3.46,2465948.0,10125209945.0,9.91,42.81,38.95,40.5,38.95,1.93,34.78,114.58,7.25,30065437280.0,30065437280.0,0.0,2.09,95.26,200.35
265,600421,华嵘控股,10.18,8.88,0.83,122546.0,122294251.0,9.84,10.29,9.37,9.48,9.35,1.32,6.27,-298.17,209.67,1991208000.0,1991208000.0,0.1,0.69,86.45,-8.54
266,002812,恩捷股份,35.85,8.83,2.91,453033.0,1601385421.5,9.81,36.23,33.0,33.0,32.94,2.15,5.5,60.19,1.38,35032032992.0,29505139661.0,-0.06,-0.11,28.04,-35.15
267,002079,苏州固锝,12.2,8.83,0.99,1451485.0,1755979048.32,7.31,12.33,11.51,11.51,11.21,2.07,17.98,446.04,3.39,9858650615.0,9849368392.0,0.08,-0.08,56.81,8.54
268,600756,浪潮软件,16.77,8.83,1.36,562640.0,920427365.0,6.81,16.9,15.85,15.85,15.41,1.74,17.36,-30.67,2.44,5435136088.0,5435136088.0,-0.06,-0.06,56.15,21.17
269,002875,安奈儿,22.0,8.8,1.78,268611.0,575898380.9,12.56,22.24,19.7,20.6,20.22,1.17,14.72,-77.9,5.92,4686107184.0,4013243828.0,-1.08,-0.41,107.94,47.75
270,301209,联合化学,28.18,8.8,2.28,50416.0,139022493.33,9.46,28.37,25.92,25.92,25.9,1.77,20.58,40.61,3.22,2254400000.0,690410000.0,0.0,0.11,33.11,13.81
271,301168,通灵股份,34.29,8.79,2.77,107943.0,367645245.62,14.18,36.04,31.57,31.57,31.52,2.3,21.74,32.44,1.94,4114800000.0,1702601370.0,0.03,0.03,26.91,-25.31
272,600835,上海机电,16.55,8.74,1.33,342562.0,550289451.0,10.78,16.74,15.1,15.21,15.22,1.39,4.25,16.1,1.27,16926335547.0,13347646165.0,-0.06,-0.06,57.77,47.37
273,000099,中信海直,22.04,8.73,1.77,1565423.0,3388978575.5,7.94,22.15,20.54,20.54,20.27,1.17,20.18,64.57,3.31,17097973819.0,17097973819.0,0.0,-0.23,51.37,152.75
